"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","572","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-26","passed","2026-09-26","Store API","api/store-api.spec.ts","",""
"","4783","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-26","failed","2026-09-26","","api/cart-mutation.spec.ts","",""
"","626","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-26","passed","2026-09-26","Store API","api/store-api.spec.ts","",""
"","10392","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-26","passed","2026-09-26","","e2e/discount-flow.spec.ts","",""
"","5389","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-26","passed","2026-09-26","","api/cart-mutation.spec.ts","",""
"","6225","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-26","passed","2026-09-26","","api/cart-mutation.spec.ts","",""
"","8687","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-26","passed","2026-09-26","","e2e/discount-flow.spec.ts","",""
"","5133","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-26","failed","2026-09-26","","api/cart-mutation.spec.ts","",""
"","8221","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-26","passed","2026-09-26","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","1580","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-26","passed","2026-09-26","","api/contract.spec.ts","",""
"","625","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-26","passed","2026-09-26","Store API","api/store-api.spec.ts","",""
"","16199","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-26","failed","2026-09-26","","e2e/cart-quantity.spec.ts","",""
"","1220","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-26","passed","2026-09-26","","api/contract.spec.ts","",""
"","14914","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-26","passed","2026-09-26","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","7789","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-26","passed","2026-09-26","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","1097","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-26","passed","2026-09-26","Store API","api/store-api.spec.ts","",""
"","7966","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-26","passed","2026-09-26","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","1317","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-26","passed","2026-09-26","","api/contract.spec.ts","",""
"","14463","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-26","passed","2026-09-26","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","4256","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-26","failed","2026-09-26","","api/cart-mutation.spec.ts","",""
