"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13487","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/cart-quantity.spec.ts","",""
"","7525","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-18","passed","2026-09-18","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","610","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-18","passed","2026-09-18","Store API","api/store-api.spec.ts","",""
"","615","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-18","passed","2026-09-18","Store API","api/store-api.spec.ts","",""
"","10585","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/discount-flow.spec.ts","",""
"","5834","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-18","passed","2026-09-18","","api/cart-mutation.spec.ts","",""
"","5242","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-18","passed","2026-09-18","","api/cart-mutation.spec.ts","",""
"","1044","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-18","passed","2026-09-18","Store API","api/store-api.spec.ts","",""
"","14339","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-18","passed","2026-09-18","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","4274","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-18","passed","2026-09-18","","api/cart-mutation.spec.ts","",""
"","1642","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-18","passed","2026-09-18","","api/contract.spec.ts","",""
"","7034","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-18","passed","2026-09-18","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","878","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-18","passed","2026-09-18","Store API","api/store-api.spec.ts","",""
"","1153","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-18","passed","2026-09-18","","api/contract.spec.ts","",""
"","749","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-18","passed","2026-09-18","","api/contract.spec.ts","",""
"","10319","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/discount-flow.spec.ts","",""
"","5876","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-18","passed","2026-09-18","","api/cart-mutation.spec.ts","",""
"","6445","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-18","passed","2026-09-18","","api/cart-mutation.spec.ts","",""
"","866","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-18","passed","2026-09-18","Store API","api/store-api.spec.ts","",""
"","6846","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/discount-flow.spec.ts","",""
"","5702","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-18","passed","2026-09-18","","api/cart-mutation.spec.ts","",""
"","10836","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/discount-flow.spec.ts","",""
"","4419","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-18","passed","2026-09-18","","api/cart-mutation.spec.ts","",""
"","6687","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/discount-flow.spec.ts","",""
"","816","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-18","passed","2026-09-18","Store API","api/store-api.spec.ts","",""
"","5996","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/discount-flow.spec.ts","",""
"","1337","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-18","passed","2026-09-18","Store API","api/store-api.spec.ts","",""
"","7164","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-18","passed","2026-09-18","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","1314","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-18","passed","2026-09-18","","api/contract.spec.ts","",""
"","16172","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-18","passed","2026-09-18","Purchase flow","e2e/purchase-flow.spec.ts","",""
