"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7991","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-13","passed","2026-09-13","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","1314","[ENV-HEALTH-CHECK-001] Confirmar que o ambiente está acessível","health-check","2026-09-13","passed","2026-09-13","","support/healthCheck.setup.ts","",""
"","5173","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-13","passed","2026-09-13","","api/cart-mutation.spec.ts","",""
"","15306","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-13","passed","2026-09-13","","e2e/cart-quantity.spec.ts","",""
"","1228","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-13","passed","2026-09-13","","api/contract.spec.ts","",""
"","8783","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-13","passed","2026-09-13","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","16841","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-13","passed","2026-09-13","","e2e/cart-quantity.spec.ts","",""
"","15586","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-13","passed","2026-09-13","","e2e/cart-quantity.spec.ts","",""
"","5230","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-13","passed","2026-09-13","","api/cart-mutation.spec.ts","",""
"","13229","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-13","passed","2026-09-13","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","1609","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-13","passed","2026-09-13","","api/contract.spec.ts","",""
"","1007","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-13","passed","2026-09-13","Store API","api/store-api.spec.ts","",""
"","4721","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-13","passed","2026-09-13","","api/cart-mutation.spec.ts","",""
"","1179","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-13","passed","2026-09-13","Store API","api/store-api.spec.ts","",""
"","5287","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-13","passed","2026-09-13","","api/cart-mutation.spec.ts","",""
"","4523","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-13","passed","2026-09-13","","api/cart-mutation.spec.ts","",""
"","1381","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-13","passed","2026-09-13","","api/contract.spec.ts","",""
"","15807","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-13","passed","2026-09-13","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","15779","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-13","passed","2026-09-13","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","1111","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-13","passed","2026-09-13","Store API","api/store-api.spec.ts","",""
"","8933","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-13","passed","2026-09-13","","e2e/discount-flow.spec.ts","",""
"","9660","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-13","passed","2026-09-13","","e2e/discount-flow.spec.ts","",""
"","6684","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-13","passed","2026-09-13","","e2e/discount-flow.spec.ts","",""
"","15026","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-13","passed","2026-09-13","","e2e/cart-quantity.spec.ts","",""
"","9969","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-13","passed","2026-09-13","","e2e/discount-flow.spec.ts","",""
"","5246","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-13","passed","2026-09-13","","api/cart-mutation.spec.ts","",""
"","1115","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-13","passed","2026-09-13","Store API","api/store-api.spec.ts","",""
"","14436","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-13","passed","2026-09-13","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","7850","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-13","passed","2026-09-13","","e2e/discount-flow.spec.ts","",""
"","6410","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-13","passed","2026-09-13","","api/cart-mutation.spec.ts","",""
"","6074","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-13","passed","2026-09-13","","e2e/discount-flow.spec.ts","",""
"","1222","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-13","passed","2026-09-13","Store API","api/store-api.spec.ts","",""
"","9571","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-13","passed","2026-09-13","","e2e/discount-flow.spec.ts","",""
"","4871","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-13","passed","2026-09-13","","api/cart-mutation.spec.ts","",""
"","17032","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-13","passed","2026-09-13","","e2e/cart-quantity.spec.ts","",""
"","6457","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-13","passed","2026-09-13","","e2e/discount-flow.spec.ts","",""
"","6329","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-13","passed","2026-09-13","","api/cart-mutation.spec.ts","",""
