"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5836","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-24","passed","2026-09-24","","e2e/discount-flow.spec.ts","",""
"","971","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-24","passed","2026-09-24","","api/contract.spec.ts","",""
"","1056","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-24","passed","2026-09-24","","api/contract.spec.ts","",""
"","570","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-24","passed","2026-09-24","Store API","api/store-api.spec.ts","",""
"","4353","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-24","passed","2026-09-24","","api/cart-mutation.spec.ts","",""
"","14389","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-24","failed","2026-09-24","","e2e/cart-quantity.spec.ts","",""
"","1055","[ENV-HEALTH-CHECK-001] Confirmar que o ambiente está acessível","health-check","2026-09-24","passed","2026-09-24","","support/healthCheck.setup.ts","",""
"","6948","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-24","passed","2026-09-24","","e2e/discount-flow.spec.ts","",""
"","4605","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-24","passed","2026-09-24","","api/cart-mutation.spec.ts","",""
"","15598","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-24","passed","2026-09-24","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","531","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-24","passed","2026-09-24","Store API","api/store-api.spec.ts","",""
"","10219","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-24","passed","2026-09-24","","e2e/discount-flow.spec.ts","",""
"","5206","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-24","passed","2026-09-24","","api/cart-mutation.spec.ts","",""
"","5770","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-24","passed","2026-09-24","","api/cart-mutation.spec.ts","",""
"","768","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-24","passed","2026-09-24","Store API","api/store-api.spec.ts","",""
"","6993","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-24","passed","2026-09-24","","e2e/discount-flow.spec.ts","",""
"","15422","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-24","failed","2026-09-24","","e2e/cart-quantity.spec.ts","",""
"","665","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-24","passed","2026-09-24","Store API","api/store-api.spec.ts","",""
"","10784","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-24","passed","2026-09-24","","e2e/discount-flow.spec.ts","",""
"","7141","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-24","passed","2026-09-24","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","1153","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-24","passed","2026-09-24","","api/contract.spec.ts","",""
"","16369","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-24","failed","2026-09-24","","e2e/cart-quantity.spec.ts","",""
"","6886","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-24","passed","2026-09-24","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","16157","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-24","passed","2026-09-24","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","16633","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-24","failed","2026-09-24","","e2e/cart-quantity.spec.ts","",""
"","4096","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-24","failed","2026-09-24","","api/cart-mutation.spec.ts","",""
"","8548","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-24","passed","2026-09-24","","e2e/discount-flow.spec.ts","",""
"","5501","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-24","passed","2026-09-24","","e2e/discount-flow.spec.ts","",""
"","5637","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-24","passed","2026-09-24","","e2e/discount-flow.spec.ts","",""
"","6694","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-24","passed","2026-09-24","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","675","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-24","passed","2026-09-24","Store API","api/store-api.spec.ts","",""
"","6579","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-24","passed","2026-09-24","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","828","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-24","passed","2026-09-24","Store API","api/store-api.spec.ts","",""
"","519","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-24","passed","2026-09-24","Store API","api/store-api.spec.ts","",""
"","8374","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-24","passed","2026-09-24","","e2e/discount-flow.spec.ts","",""
"","3825","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-24","failed","2026-09-24","","api/cart-mutation.spec.ts","",""
"","796","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-24","passed","2026-09-24","Store API","api/store-api.spec.ts","",""
"","9906","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-24","passed","2026-09-24","","e2e/discount-flow.spec.ts","",""
"","659","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-24","passed","2026-09-24","Store API","api/store-api.spec.ts","",""
"","3930","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-24","failed","2026-09-24","","api/cart-mutation.spec.ts","",""
